0.000000	0.000000	0.168751	0.083271	0.000000	0.000000	0.000000	0.994110	0.083709
0.100000	-2.003209	-2.811382	-2.769981	-42.396907	-44.422420	-36.588955	-0.765593	-0.531773
0.200000	-8.299364	-8.022059	-8.161395	-79.541793	-71.909439	-78.178356	-0.300228	-0.947158
0.300000	-17.476959	-17.798024	-17.512091	-105.768990	-113.043961	-105.989840	0.308122	0.940503
0.400000	-29.546129	-29.286095	-29.255693	-133.038483	-124.105696	-127.915700	-0.460276	0.878217
0.500000	-43.528601	-43.453490	-43.073026	-146.723653	-154.066593	-149.243561	0.792188	0.577284
0.600000	-59.137375	-58.947058	-58.714666	-164.873521	-157.715690	-160.684122	-0.715998	-0.676610
0.700000	-76.053840	-75.713824	-75.246117	-172.061117	-176.267944	-171.600823	0.910579	-0.256171
0.800000	-93.650460	-93.458677	-93.005053	-180.570499	-177.495547	-181.519242	0.617849	0.739605
0.900000	-112.048132	-111.646579	-111.206974	-186.181760	-187.133637	-182.994384	0.101287	0.936401
1.000000	-130.791143	-130.499861	-129.798734	-188.727558	-187.947430	-188.750856	-0.006377	0.915118
1.100000	-149.752091	-149.338785	-148.818834	-190.174223	-190.350248	-190.867248	0.073221	0.925531
1.200000	-168.849263	-168.545418	-167.928199	-192.136358	-192.410322	-191.570497	0.335212	0.865256
1.300000	-188.161045	-187.748054	-187.138586	-193.507003	-192.484938	-192.393240	0.630052	0.661783
1.400000	-207.466081	-207.092254	-206.380977	-192.636448	-193.596499	-192.551192	0.843673	0.317020
1.500000	-226.724630	-226.341435	-225.662317	-192.539806	-191.749709	-193.000109	0.904564	-0.048057
1.600000	-245.961276	-245.580367	-244.957045	-192.317200	-193.142100	-192.886332	0.821352	-0.405853
1.700000	-265.240083	-264.886876	-264.256013	-193.370654	-192.793551	-193.104968	0.567942	-0.722329
1.800000	-284.599998	-284.200286	-283.562188	-193.565774	-193.692420	-192.973977	0.171560	-0.894435
1.900000	-303.936095	-303.564413	-302.861116	-193.191147	-193.152781	-193.057803	-0.263321	-0.863862
2.000000	-323.233654	-322.837166	-322.169214	-192.701480	-192.665220	-193.051804	-0.609463	-0.670159
2.100000	-342.489648	-342.123796	-341.473097	-192.614527	-192.909636	-193.081299	-0.841311	-0.356110
2.200000	-361.784495	-361.409056	-360.786341	-193.271530	-192.986859	-193.127194	-0.916043	0.043181
2.300000	-381.125360	-380.745201	-380.093378	-193.464211	-193.591230	-193.050289	-0.787973	0.457687
2.400000	-400.466533	-400.083100	-399.402736	-193.291830	-193.104125	-193.122589	-0.484058	0.765344
2.500000	-419.771381	-419.384264	-418.712276	-192.809916	-192.986802	-193.068730	-0.098232	0.901211
2.600000	-439.046485	-438.674666	-438.022028	-192.808088	-192.813838	-193.141184	0.298431	0.862160
2.700000	-458.345034	-457.967422	-457.336243	-193.166282	-193.151517	-193.116145	0.646921	0.647471
2.800000	-477.675883	-477.299563	-476.646547	-193.412630	-193.369632	-193.113486	0.868042	0.278461
2.900000	-497.014241	-496.628201	-495.959272	-193.276256	-193.213124	-193.123657	0.894661	-0.150752
3.000000	-516.323895	-515.942296	-515.270155	-192.940371	-193.035831	-193.107336	0.733690	-0.533860
3.100000	-535.613313	-535.235623	-534.583005	-192.904811	-192.900303	-193.145297	0.431580	-0.802828
3.200000	-554.913377	-554.537545	-553.896923	-193.125126	-193.158275	-193.129497	0.034523	-0.913229
3.300000	-574.238793	-573.860786	-573.210034	-193.348761	-193.269671	-193.136242	-0.382967	-0.827436
3.400000	-593.571642	-593.188029	-592.523380	-193.254834	-193.253785	-193.126660	-0.716482	-0.558464
3.500000	-612.885547	-612.504480	-611.835930	-193.033294	-193.055139	-193.130136	-0.890494	-0.177939
3.600000	-632.183536	-631.804233	-631.149652	-192.962677	-192.993584	-193.141351	-0.881039	0.231266
3.700000	-651.485894	-651.109916	-650.463833	-193.115287	-193.124569	-193.142660	-0.689700	0.598074
3.800000	-670.807257	-670.428290	-669.778090	-193.285494	-193.237661	-193.140441	-0.344859	0.843981
3.900000	-690.135308	-689.753789	-689.091765	-193.241121	-193.237779	-193.134657	0.077391	0.905914
4.000000	-709.451748	-709.070331	-708.405370	-193.085449	-193.090479	-193.137830	0.475948	0.774082
4.100000	-728.755127	-728.375814	-727.719320	-193.010152	-193.044903	-193.141883	0.770649	0.484960
4.200000	-748.060091	-747.682952	-747.033848	-193.112516	-193.110566	-193.147520	0.907397	0.093357
4.300000	-767.378359	-766.999443	-766.348390	-193.237697	-193.215377	-193.142234	0.851722	-0.324866
4.400000	-786.702859	-786.322207	-785.662463	-193.227297	-193.213863	-193.140537	0.610282	-0.674694
4.500000	-806.020267	-805.639034	-804.976521	-193.114634	-193.121362	-193.140298	0.241369	-0.876543
4.600000	-825.327439	-824.948079	-824.290665	-193.049226	-193.072435	-193.143957	-0.173490	-0.893685
