0.000000	0.000000	0.168751	0.083271	0.000000	0.000000	0.000000	0.994110	0.083709
0.100000	-0.005824	0.255351	0.137875	-0.101743	1.592813	0.948952	0.986023	0.128067
0.200000	-0.015747	0.459683	0.253902	-0.068484	2.365200	1.314463	0.954670	0.226367
0.300000	-0.013657	0.706727	0.394243	0.138394	2.492067	1.475705	0.894562	0.339934
0.400000	0.016803	0.946590	0.547017	0.490385	2.271656	1.572338	0.812797	0.449457
0.500000	0.087261	1.158012	0.707239	0.927647	1.955479	1.624510	0.719172	0.550965
0.600000	0.203127	1.339036	0.870472	1.389156	1.676741	1.633924	0.617866	0.646543
0.700000	0.364218	1.496087	1.033151	1.824818	1.478623	1.617597	0.507052	0.737449
0.800000	0.565931	1.637616	1.194101	2.196013	1.366094	1.604560	0.381723	0.821285
0.900000	0.800311	1.772146	1.355156	2.474311	1.338968	1.623910	0.236821	0.891403
1.000000	1.057118	1.908372	1.520574	2.642875	1.400597	1.693339	0.070128	0.937747
1.100000	1.325145	2.055207	1.695485	2.699774	1.549867	1.811958	-0.115621	0.949055
1.200000	1.593822	2.220696	1.884000	2.659629	1.768902	1.961282	-0.312080	0.915744
1.300000	1.854770	2.410043	2.087853	2.550677	2.019217	2.114044	-0.506212	0.832417
1.400000	2.102827	2.623932	2.306067	2.407729	2.251531	2.244874	-0.682350	0.699426
1.500000	2.336302	2.858303	2.535524	2.264114	2.423174	2.336963	-0.824979	0.523396
1.600000	2.556494	3.105778	2.771939	2.145461	2.512012	2.383743	-0.921823	0.316460
1.700000	2.766731	3.357987	3.010839	2.066536	2.519931	2.387716	-0.966233	0.093938
1.800000	2.971261	3.607715	3.248360	2.031108	2.466599	2.358145	-0.957717	-0.128827
1.900000	3.174240	3.850169	3.481784	2.034109	2.379047	2.308083	-0.900482	-0.339021
2.000000	3.379014	4.083240	3.709750	2.064980	2.282725	2.251147	-0.801100	-0.527268
2.100000	3.587743	4.307064	3.932171	2.111089	2.196637	2.198822	-0.666622	-0.687077
2.200000	3.801338	4.523296	4.149932	2.160469	2.132193	2.158886	-0.503794	-0.813679
2.300000	4.019626	4.734387	4.364488	2.203638	2.094102	2.135002	-0.319198	-0.903111
2.400000	4.241652	4.942983	4.577470	2.234510	2.081867	2.127165	-0.119833	-0.951892
2.500000	4.466031	5.151483	4.790366	2.250575	2.091244	2.132638	0.086381	-0.957302
2.600000	4.691292	5.361732	5.004298	2.252470	2.115598	2.147087	0.290449	-0.917985
2.700000	4.916150	5.574847	5.219922	2.243152	2.147292	2.165711	0.482607	-0.834610
2.800000	5.139689	5.791191	5.437433	2.226849	2.179068	2.184170	0.652992	-0.710314
2.900000	5.361436	6.010471	5.656641	2.208026	2.205230	2.199220	0.792510	-0.550785
3.000000	5.581340	6.231934	5.877100	2.190532	2.222383	2.209006	0.893671	-0.363958
3.100000	5.799678	6.454613	6.098249	2.177065	2.229578	2.213045	0.951220	-0.159394
3.200000	6.016933	6.677553	6.319538	2.168969	2.227920	2.211980	0.962448	0.052484
3.300000	6.233655	6.899983	6.540521	2.166323	2.219857	2.207197	0.927193	0.261140
3.400000	6.450350	7.121410	6.760911	2.168240	2.208372	2.200402	0.847629	0.456535
3.500000	6.667406	7.341639	6.980590	2.173259	2.196303	2.193246	0.727941	0.629555
3.600000	6.885051	7.560727	7.199592	2.179742	2.185873	2.187049	0.574009	0.772303
3.700000	7.103353	7.778915	7.418060	2.186195	2.178472	2.182644	0.393113	0.878308
3.800000	7.322251	7.996540	7.636192	2.191499	2.174627	2.180353	0.193674	0.942721
3.900000	7.541593	8.213953	7.854197	2.195005	2.174131	2.180053	-0.015043	0.962503
4.000000	7.761186	8.431454	8.072255	2.196534	2.176257	2.181306	-0.223263	0.936605
4.100000	7.980840	8.649258	8.290490	2.196296	2.180000	2.183513	-0.421118	0.866095
4.200000	8.200401	8.867473	8.508968	2.194757	2.184319	2.186055	-0.599122	0.754184
4.300000	8.419768	9.086111	8.727695	2.192498	2.188321	2.188405	-0.748665	0.606127
4.400000	8.638896	9.305106	8.946631	2.190085	2.191382	2.190199	-0.862487	0.428990
4.500000	8.857795	9.524345	9.165710	2.187975	2.193194	2.191257	-0.935067	0.231289
4.600000	9.076511	9.743702	9.384857	2.186460	2.193741	2.191573	-0.962914	0.022545
4.700000	9.295111	9.963058	9.604004	2.185660	2.193235	2.191271	-0.944726	-0.187208
4.800000	9.513666	10.182325	9.823097	2.185539	2.192019	2.190551	-0.881430	-0.387927
4.900000	9.732237	10.401451	10.042108	2.185954	2.190477	2.189641	-0.776105	-0.570046
5.000000	9.950868	10.620422	10.261026	2.186701	2.188956	2.188743	-0.633815	-0.724914
5.100000	10.169581	10.839252	10.479862	2.187571	2.187715	2.188012	-0.461354	-0.845192
5.200000	10.388380	11.057979	10.698637	2.188381	2.186902	2.187533	-0.266932	-0.925181
5.300000	10.607251	11.276648	10.917378	2.189005	2.186554	2.187328	-0.059789	-0.961082
5.400000	10.826172	11.495304	11.136111	2.189380	2.186619	2.187367	0.150223	-0.951180
5.500000	11.045118	11.713982	11.354857	2.189500	2.186985	2.187584	0.353104	-0.895926
5.600000	11.264065	11.932706	11.573631	2.189407	2.187516	2.187897	0.539179	-0.797933
5.700000	11.482995	12.151486	11.792437	2.189168	2.188078	2.188228	0.699559	-0.661861
5.800000	11.701896	12.370319	12.011275	2.188860	2.188567	2.188516	0.826578	-0.494192
5.900000	11.920767	12.589195	12.230137	2.188554	2.188916	2.188721	0.914160	-0.302931
6.000000	12.139609	12.808097	12.449016	2.188302	2.189097	2.188827	0.958120	-0.097211
6.100000	12.358430	13.027009	12.667900	2.188135	2.189119	2.188840	0.956359	0.113143
6.200000	12.577239	13.245917	12.886781	2.188061	2.189018	2.188780	0.908968	0.318088
6.300000	12.796045	13.464810	13.105654	2.188071	2.188840	2.188675	0.818216	0.507846
6.400000	13.014855	13.683684	13.324516	2.188143	2.188636	2.188555	0.688439	0.673368
6.500000	13.233675	13.902538	13.543365	2.188248	2.188447	2.188443	0.525831	0.806764
6.600000	13.452505	14.121375	13.762205	2.188362	2.188302	2.188358	0.338147	0.901677
