0.000000	0.000000	0.168751	0.083271	0.000000	0.000000	0.000000	0.994110	0.083709
0.100000	-0.088723	-0.053854	-0.103578	-1.913092	-3.760508	-2.971363	0.996419	-0.081943
0.200000	-0.409372	-0.453069	-0.434935	-4.523575	-3.897784	-3.697338	0.907792	-0.419037
0.300000	-0.968643	-0.861548	-0.881437	-6.440032	-4.725203	-5.381115	0.617909	-0.784874
0.400000	-1.657555	-1.470925	-1.513778	-7.228460	-7.530478	-7.185718	0.023347	-0.996544
0.500000	-2.414724	-2.316595	-2.297392	-7.992341	-8.951293	-8.368432	-0.696715	-0.715507
0.600000	-3.269410	-3.197909	-3.164161	-9.110403	-8.605906	-8.879394	-0.996667	0.068774
0.700000	-4.223956	-4.069603	-4.070244	-9.870322	-9.084955	-9.300276	-0.555862	0.828104
0.800000	-5.224880	-5.044908	-5.038986	-10.105527	-10.396772	-10.110271	0.379199	0.921296
0.900000	-6.247966	-6.117023	-6.083784	-10.405146	-10.839504	-10.682186	0.988597	0.132898
1.000000	-7.313126	-7.188354	-7.156498	-10.898465	-10.589817	-10.730828	0.591571	-0.803419
1.100000	-8.420264	-8.253848	-8.234972	-11.187979	-10.841303	-10.901766	-0.432545	-0.897770
1.200000	-9.542346	-9.368664	-9.345544	-11.240784	-11.430196	-11.309134	-0.996128	-0.005979
1.300000	-10.671294	-10.523224	-10.488712	-11.365814	-11.563692	-11.497206	-0.419681	0.904218
1.400000	-11.818912	-11.671212	-11.637625	-11.583502	-11.407694	-11.476958	0.652551	0.753651
1.500000	-12.983906	-12.815311	-12.788326	-11.688904	-11.534803	-11.566794	0.952911	-0.290675
1.600000	-14.153090	-13.983343	-13.954071	-11.692130	-11.807464	-11.742624	0.106457	-0.990450
1.700000	-15.324287	-15.167813	-15.132732	-11.746308	-11.834501	-11.805538	-0.874664	-0.477542
1.800000	-16.503888	-16.346133	-16.312263	-11.842763	-11.743774	-11.785454	-0.775237	0.626141
1.900000	-17.690652	-17.522505	-17.492065	-11.879235	-11.813388	-11.825018	0.284458	0.954714
2.000000	-18.878205	-18.710769	-18.678680	-11.872165	-11.939060	-11.903918	0.991803	0.093247
2.100000	-20.066280	-19.905532	-19.870717	-11.896787	-11.933850	-11.924451	0.453825	-0.887022
2.200000	-21.258229	-21.096073	-21.062279	-11.939967	-11.885822	-11.908261	-0.655808	-0.750081
2.300000	-22.453108	-22.285890	-22.253691	-11.951202	-11.924526	-11.927494	-0.939264	0.331910
2.400000	-23.647845	-23.481602	-23.448390	-11.944529	-11.981650	-11.963918	-0.035925	0.995549
2.500000	-24.842705	-24.679745	-24.645307	-11.956388	-11.970962	-11.968422	0.913637	0.397336
2.600000	-26.039389	-25.875352	-25.841570	-11.975779	-11.946849	-11.958416	0.704073	-0.704867
2.700000	-27.237246	-27.070785	-27.037737	-11.978341	-11.968283	-11.968582	-0.398597	-0.912973
2.800000	-28.434819	-28.269139	-28.235507	-11.973985	-11.994004	-11.985073	-0.995461	0.038595
2.900000	-29.632426	-29.468324	-29.434141	-11.979954	-11.985081	-11.984819	-0.326191	0.941345
3.000000	-30.830904	-30.666080	-30.632295	-11.988646	-11.973461	-11.979396	0.757949	0.646534
3.100000	-32.029837	-31.863874	-31.830419	-11.988601	-11.985303	-11.984803	0.878020	-0.470636
3.200000	-33.228543	-33.063110	-33.029323	-11.986138	-11.996683	-11.992224	-0.119457	-0.989027
3.300000	-34.427269	-34.262577	-34.228550	-11.989233	-11.990631	-11.991035	-0.964908	-0.247878
3.400000	-35.626415	-35.461273	-35.427478	-11.993108	-11.985280	-11.988252	-0.581539	0.808876
3.500000	-36.825727	-36.660063	-36.626409	-11.992506	-11.991759	-11.991166	0.542343	0.835641
3.600000	-38.024894	-37.859561	-37.825722	-11.991226	-11.996660	-11.994482	0.975517	-0.202028
3.700000	-39.224079	-39.059083	-39.025146	-11.992859	-11.992947	-11.993410	0.165802	-0.982334
3.800000	-40.423467	-40.258205	-40.224397	-11.994567	-11.990603	-11.992056	-0.855107	-0.511125
3.900000	-41.622910	-41.457415	-41.423664	-11.994014	-11.994100	-11.993636	-0.786661	0.611233
4.000000	-42.822269	-42.656969	-42.623118	-11.993390	-11.996135	-11.995089	0.284122	0.954844
4.100000	-44.021643	-43.856491	-43.822602	-11.994257	-11.993988	-11.994345	0.992866	0.081719
4.200000	-45.221115	-45.055812	-45.021993	-11.994996	-11.993024	-11.993720	0.436478	-0.895511
4.300000	-46.420601	-46.255198	-46.221400	-11.994612	-11.994885	-11.994571	-0.676068	-0.731696
4.400000	-47.620041	-47.454749	-47.420898	-11.994325	-11.995684	-11.995192	-0.927134	0.364520
4.500000	-48.819493	-48.654263	-48.620399	-11.994784	-11.994492	-11.994731	0.003284	0.996216
4.600000	-50.018992	-49.853679	-49.819851	-11.995096	-11.994133	-11.994458	0.929505	0.358431
4.700000	-51.218492	-51.053138	-51.019317	-11.994857	-11.995108	-11.994912	0.671270	-0.736101
4.800000	-52.417968	-52.252674	-52.218826	-11.994734	-11.995393	-11.995167	-0.442396	-0.892602
4.900000	-53.617452	-53.452183	-53.418331	-11.994976	-11.994752	-11.994900	-0.992291	0.088392
5.000000	-54.816959	-54.651644	-54.617812	-11.995102	-11.994641	-11.994788	-0.277673	0.956739
5.100000	-56.016463	-55.851133	-55.817302	-11.994963	-11.995144	-11.995028	0.790794	0.605884
5.200000	-57.215955	-57.050657	-57.016812	-11.994915	-11.995228	-11.995127	0.851513	-0.517086
5.300000	-58.415452	-58.250163	-58.216318	-11.995041	-11.994892	-11.994978	-0.172905	-0.981100
5.400000	-59.614960	-59.449648	-59.415812	-11.995088	-11.994873	-11.994938	-0.976978	-0.194848
5.500000	-60.814465	-60.649148	-60.615311	-11.995012	-11.995128	-11.995062	-0.536040	0.839710
5.600000	-62.013965	-61.848664	-61.814821	-11.994995	-11.995140	-11.995097	0.588009	0.804175
5.700000	-63.213467	-63.048169	-63.014327	-11.995060	-11.994968	-11.995017	0.962719	-0.256172
5.800000	-64.412975	-64.247664	-64.213827	-11.995076	-11.994978	-11.995005	0.110581	-0.990062
5.900000	-65.612480	-65.447169	-65.413330	-11.995035	-11.995106	-11.995069	-0.882478	-0.462260
6.000000	-66.811983	-66.646680	-66.612839	-11.995031	-11.995097	-11.995079	-0.750939	0.654631
6.100000	-68.011488	-67.846185	-67.812344	-11.995064	-11.995010	-11.995037	0.337569	0.937283
6.200000	-69.210995	-69.045686	-69.011847	-11.995068	-11.995025	-11.995036	0.995892	0.025498
6.300000	-70.410501	-70.245192	-70.211353	-11.995047	-11.995088	-11.995068	0.385089	-0.918781
6.400000	-71.610005	-71.444701	-71.410860	-11.995047	-11.995076	-11.995069	-0.716458	-0.692199
6.500000	-72.809511	-72.644206	-72.610365	-11.995064	-11.995033	-11.995048	-0.904977	0.416496
6.600000	-74.009017	-73.843709	-73.809870	-11.995064	-11.995045	-11.995049	0.059773	0.994424
6.700000	-75.208523	-75.043216	-75.009376	-11.995053	-11.995076	-11.995065	0.948350	0.305095
6.800000	-76.408028	-76.242723	-76.208882	-11.995054	-11.995066	-11.995064	0.628384	-0.773036
6.900000	-77.607534	-77.442228	-77.408388	-11.995063	-11.995046	-11.995053	-0.492372	-0.866038
7.000000	-78.807040	-78.641733	-78.607893	-11.995062	-11.995054	-11.995055	-0.985667	0.144607
7.100000	-80.006546	-79.841239	-79.807399	-11.995056	-11.995069	-11.995063	-0.222865	0.970970
7.200000	-81.206052	-81.040746	-81.006906	-11.995058	-11.995062	-11.995062	0.823949	0.559964
7.300000	-82.405558	-82.240252	-82.206411	-11.995062	-11.995052	-11.995056	0.820752	-0.564639
7.400000	-83.605064	-83.439757	-83.405917	-11.995061	-11.995058	-11.995058	-0.228381	-0.969687
7.500000	-84.804570	-84.639263	-84.605423	-11.995058	-11.995064	-11.995062	-0.986474	-0.139001
7.600000	-86.004075	-85.838770	-85.804929	-11.995059	-11.995060	-11.995060	-0.487440	0.868823
7.700000	-87.203581	-87.038275	-87.004435	-11.995061	-11.995056	-11.995058	0.632769	0.769451
7.800000	-88.403087	-88.237781	-88.203941	-11.995060	-11.995059	-11.995059	0.946601	-0.310482
7.900000	-89.602593	-89.437287	-89.403447	-11.995059	-11.995062	-11.995061	0.054118	-0.994747
8.000000	-90.802099	-90.636793	-90.602953	-11.995059	-11.995060	-11.995060	-0.907330	-0.411343
8.100000	-92.001605	-91.836299	-91.802459	-11.995060	-11.995058	-11.995059	-0.712510	0.696262
8.200000	-93.201111	-93.035805	-93.001965	-11.995060	-11.995060	-11.995060	0.390307	0.916576
8.300000	-94.400617	-94.235311	-94.201471	-11.995059	-11.995061	-11.995060	0.995731	-0.031161
