0.000000	0.000000	0.168751	0.083271	0.000000	0.000000	0.000000	0.994110	0.083709
0.100000	-0.075191	-0.022658	-0.073959	-1.613810	-3.249673	-2.529112	0.998061	-0.057223
0.200000	-0.345049	-0.370511	-0.359328	-3.812414	-3.406982	-3.187086	0.936445	-0.350660
0.300000	-0.819589	-0.720231	-0.738857	-5.501638	-3.944649	-4.525663	0.724471	-0.687956
0.400000	-1.410989	-1.224322	-1.269960	-6.215443	-6.250647	-6.050995	0.265010	-0.960974
0.500000	-2.058776	-1.938605	-1.934061	-6.792523	-7.696571	-7.136550	-0.394581	-0.917047
0.600000	-2.781711	-2.704467	-2.676563	-7.694135	-7.491151	-7.622713	-0.911906	-0.407984
0.700000	-3.591206	-3.451337	-3.451457	-8.415447	-7.644877	-7.905389	-0.935134	0.348121
0.800000	-4.447985	-4.265939	-4.270226	-8.663296	-8.694799	-8.522197	-0.373665	0.923687
0.900000	-5.321993	-5.173920	-5.154619	-8.846630	-9.303493	-9.099218	0.481939	0.873015
1.000000	-6.224546	-6.099294	-6.073231	-9.224115	-9.145563	-9.210481	0.986487	0.149959
1.100000	-7.164385	-7.009852	-6.994966	-9.534385	-9.159133	-9.262134	0.713606	-0.696356
1.200000	-8.123185	-7.947224	-7.934761	-9.613687	-9.617946	-9.559522	-0.146587	-0.985459
1.300000	-9.086338	-8.926817	-8.904785	-9.665410	-9.898858	-9.802256	-0.896552	-0.435509
1.400000	-10.060192	-9.913439	-9.887136	-9.823346	-9.800944	-9.819738	-0.860930	0.503005
1.500000	-11.050150	-10.889741	-10.868693	-9.958136	-9.771082	-9.830415	-0.059209	0.994959
1.600000	-12.047854	-11.876204	-11.857388	-9.982073	-9.977198	-9.955237	0.799573	0.594440
1.700000	-13.046146	-12.882489	-12.858964	-9.991808	-10.111994	-10.059822	0.931682	-0.353632
1.800000	-14.048279	-13.891677	-13.865714	-10.057633	-10.053905	-10.062782	0.199978	-0.976484
1.900000	-15.057447	-14.894434	-14.871271	-10.117649	-10.024246	-10.056706	-0.717544	-0.691581
2.000000	-16.069881	-15.901002	-15.879158	-10.123979	-10.118144	-10.108157	-0.967342	0.238757
