0.000000	0.000000	0.168751	0.083271	0.000000	0.000000	0.000000	0.994110	0.083709
0.100000	-0.112233	-0.104980	-0.152687	-2.433166	-4.591452	-3.693672	0.992190	-0.122960
0.200000	-0.520309	-0.587492	-0.559565	-5.734734	-4.708647	-4.560527	0.849162	-0.527414
0.300000	-1.221729	-1.098522	-1.122424	-7.996477	-6.124700	-6.872803	0.410145	-0.910461
0.400000	-2.072686	-1.892479	-1.928194	-8.929753	-9.705148	-9.096964	-0.382362	-0.920730
0.500000	-3.016684	-2.952917	-2.910975	-10.063208	-10.941320	-10.410104	-0.982663	-0.180240
0.600000	-4.097212	-4.021654	-3.984917	-11.506371	-10.515608	-10.999907	-0.626397	0.778102
0.700000	-5.293433	-5.116299	-5.116093	-12.271248	-11.675063	-11.720041	0.444913	0.891678
0.800000	-6.534350	-6.369491	-6.342880	-12.546709	-13.208575	-12.797736	0.987707	-0.131463
0.900000	-7.813629	-7.704300	-7.653522	-13.100222	-13.274575	-13.269966	0.129528	-0.989327
1.000000	-9.156594	-9.017677	-8.981651	-13.711281	-13.121394	-13.315482	-0.928647	-0.363232
1.100000	-10.541224	-10.360473	-10.332028	-13.918347	-13.829056	-13.761979	-0.549351	0.830457
1.200000	-11.936514	-11.777515	-11.734658	-14.011344	-14.385253	-14.228970	0.728794	0.679221
1.300000	-13.350652	-13.212248	-13.162621	-14.293916	-14.245267	-14.279822	0.777971	-0.623253
1.400000	-14.793475	-14.631847	-14.590669	-14.527570	-14.233959	-14.319756	-0.507687	-0.857097
1.500000	-16.248982	-16.073614	-16.034098	-14.562200	-14.620406	-14.563004	-0.912788	0.397650
1.600000	-17.706563	-17.547609	-17.499886	-14.609162	-14.785077	-14.716239	0.299941	0.949869
1.700000	-19.174245	-19.020096	-18.971287	-14.748596	-14.657334	-14.700711	0.975281	-0.203387
1.800000	-20.654004	-20.485703	-20.442030	-14.826493	-14.703793	-14.735702	-0.106170	-0.990153
1.900000	-22.136560	-21.966142	-21.921398	-14.821033	-14.896795	-14.851935	-0.995567	0.016734
2.000000	-23.619603	-23.458618	-23.409764	-14.851383	-14.916016	-14.896361	-0.065704	0.993816
2.100000	-25.108115	-24.946147	-24.898328	-14.916713	-14.844342	-14.875136	0.984996	0.147470
2.200000	-26.601257	-26.432155	-26.386628	-14.936221	-14.897896	-14.902398	0.227266	-0.969459
2.300000	-28.094382	-27.926765	-27.879774	-14.927920	-14.981742	-14.956517	-0.949074	-0.301333
2.400000	-29.587923	-29.424716	-29.376124	-14.948364	-14.962538	-14.961589	-0.371506	0.924014
2.500000	-31.084324	-30.918972	-30.871494	-14.976477	-14.933065	-14.949274	0.893327	0.440081
2.600000	-32.582220	-32.413882	-32.367185	-14.977339	-14.972888	-14.969365	0.505414	-0.857937
