0.000000	0.000000	0.168751	0.083271	0.000000	0.000000	0.000000	-0.042004	-0.075921	-0.070114	0.066307	0.010848	0.033608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997774	0.014495
0.100000	0.007954	0.174928	0.128668	-0.033949	-0.022557	-0.030588	-0.037353	-0.036662	-0.037694	-0.031369	-0.034861	-0.034849	0.103126	-0.006858	0.436246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997613	0.000874
0.200000	0.017413	0.170250	0.141031	-0.026336	-0.016368	-0.023081	-0.029903	-0.029472	-0.030263	-0.024715	-0.027905	-0.027506	0.082942	-0.036348	-0.129605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997692	0.007657
0.300000	0.023305	0.172149	0.125403	-0.023764	-0.014624	-0.022299	-0.027626	-0.027364	-0.028340	-0.022990	-0.026385	-0.026300	0.027983	0.065730	-0.091234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997862	0.008334
0.400000	0.022724	0.179183	0.127677	-0.022406	-0.012409	-0.020513	-0.026112	-0.025684	-0.026735	-0.020983	-0.024476	-0.024513	-0.033972	0.055075	0.104126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997767	0.010372
0.500000	0.018493	0.181349	0.136767	-0.022150	-0.011076	-0.018825	-0.025499	-0.024829	-0.025805	-0.019705	-0.023105	-0.023041	-0.040178	-0.010595	0.042591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997660	0.011764
0.600000	0.015975	0.178309	0.134924	-0.023870	-0.012746	-0.020382	-0.027162	-0.026466	-0.027420	-0.021331	-0.024694	-0.024608	-0.009011	-0.042306	-0.062127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997702	0.009933
0.700000	0.016086	0.174262	0.128880	-0.025914	-0.015395	-0.023100	-0.029379	-0.028812	-0.029784	-0.023915	-0.027298	-0.027234	0.005948	-0.033368	-0.042001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997783	0.007266
0.800000	0.016243	0.172261	0.127352	-0.027010	-0.016822	-0.024485	-0.030573	-0.030081	-0.031048	-0.025307	-0.028688	-0.028605	-0.005441	-0.006023	0.005230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997802	0.006006
0.900000	0.014959	0.172634	0.128150	-0.027646	-0.017245	-0.024905	-0.031155	-0.030621	-0.031586	-0.025762	-0.029143	-0.029056	-0.018469	0.009075	0.003767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997779	0.005621
1.000000	0.013037	0.173102	0.127630	-0.028581	-0.017862	-0.025610	-0.032013	-0.031411	-0.032389	-0.026431	-0.029828	-0.029769	-0.017732	-0.003504	-0.012761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997764	0.004892
1.100000	0.011661	0.171718	0.126093	-0.029854	-0.019120	-0.026875	-0.033278	-0.032671	-0.033651	-0.027687	-0.031084	-0.031030	-0.009707	-0.022347	-0.015945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997775	0.003591
1.200000	0.010930	0.169335	0.124617	-0.031131	-0.020600	-0.028278	-0.034599	-0.034034	-0.035001	-0.029127	-0.032507	-0.032431	-0.006240	-0.021505	-0.013534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997793	0.002174
1.300000	0.010175	0.167873	0.123371	-0.032231	-0.021803	-0.029459	-0.035727	-0.035184	-0.036147	-0.030316	-0.033693	-0.033608	-0.009583	-0.007595	-0.011302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997800	0.001017
1.400000	0.008998	0.167489	0.122375	-0.033227	-0.022711	-0.030416	-0.036707	-0.036147	-0.037119	-0.031246	-0.034634	-0.034563	-0.013461	-0.002656	-0.008740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997793	0.000088
1.500000	0.007632	0.166911	0.121528	-0.034274	-0.023653	-0.031386	-0.037729	-0.037147	-0.038123	-0.032206	-0.035599	-0.035537	-0.013137	-0.009959	-0.008916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997786	-0.000883
1.600000	0.006453	0.165552	0.120486	-0.035424	-0.024814	-0.032523	-0.038877	-0.038296	-0.039268	-0.033359	-0.036746	-0.036678	-0.010431	-0.015964	-0.012041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997786	-0.002039
1.700000	0.005485	0.164011	0.119189	-0.036590	-0.026052	-0.033739	-0.040059	-0.039493	-0.040461	-0.034583	-0.037966	-0.037891	-0.009410	-0.013718	-0.013234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997788	-0.003258
1.800000	0.004489	0.162887	0.117956	-0.037694	-0.027180	-0.034872	-0.041171	-0.040610	-0.041580	-0.035710	-0.039095	-0.039021	-0.010726	-0.009096	-0.011139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997785	-0.004376
1.900000	0.003344	0.162044	0.116942	-0.038756	-0.028207	-0.035914	-0.042227	-0.041660	-0.042632	-0.036746	-0.040134	-0.040064	-0.011965	-0.008580	-0.009546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997777	-0.005408
2.000000	0.002151	0.161062	0.115958	-0.039844	-0.029265	-0.036974	-0.043306	-0.042732	-0.043705	-0.037807	-0.041195	-0.041126	-0.011656	-0.011196	-0.010453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997768	-0.006470
2.100000	0.001034	0.159849	0.114837	-0.040969	-0.030399	-0.038101	-0.044432	-0.043860	-0.044831	-0.038938	-0.042324	-0.042254	-0.010728	-0.012643	-0.011801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997762	-0.007601
2.200000	-0.000021	0.158619	0.113649	-0.042094	-0.031546	-0.039244	-0.045562	-0.044995	-0.045965	-0.040082	-0.043467	-0.043395	-0.010525	-0.011667	-0.011699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997754	-0.008742
2.300000	-0.001096	0.157526	0.112523	-0.043194	-0.032651	-0.040351	-0.046665	-0.046098	-0.047069	-0.041187	-0.044573	-0.044501	-0.011025	-0.010328	-0.010838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997744	-0.009842
2.400000	-0.002220	0.156506	0.111460	-0.044285	-0.033729	-0.041433	-0.047753	-0.047184	-0.048155	-0.042267	-0.045654	-0.045584	-0.011371	-0.010334	-0.010574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997731	-0.010920
2.500000	-0.003352	0.155431	0.110385	-0.045387	-0.034823	-0.042527	-0.048852	-0.048281	-0.049253	-0.043362	-0.046749	-0.046678	-0.011206	-0.011184	-0.010980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997718	-0.012013
2.600000	-0.004457	0.154286	0.109267	-0.046499	-0.035939	-0.043641	-0.049965	-0.049395	-0.050366	-0.044477	-0.047864	-0.047793	-0.010916	-0.011567	-0.011307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997705	-0.013127
2.700000	-0.005545	0.153144	0.108139	-0.047610	-0.037057	-0.044757	-0.051077	-0.050509	-0.051480	-0.045594	-0.048980	-0.048908	-0.010891	-0.011196	-0.011206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997690	-0.014240
2.800000	-0.006642	0.152048	0.107031	-0.048712	-0.038160	-0.045861	-0.052180	-0.051612	-0.052583	-0.046697	-0.050083	-0.050012	-0.011064	-0.010784	-0.010962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997674	-0.015340
2.900000	-0.007754	0.150970	0.105939	-0.049813	-0.039256	-0.046959	-0.053280	-0.052711	-0.053682	-0.047794	-0.051181	-0.051110	-0.011157	-0.010838	-0.010912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997656	-0.016434
3.000000	-0.008868	0.149872	0.104842	-0.050917	-0.040358	-0.048061	-0.054384	-0.053814	-0.054785	-0.048896	-0.052283	-0.052212	-0.011088	-0.011125	-0.011042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997637	-0.017535
3.100000	-0.009971	0.148752	0.103732	-0.052025	-0.041468	-0.049170	-0.055492	-0.054922	-0.055893	-0.050005	-0.053392	-0.053321	-0.010999	-0.011218	-0.011134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997617	-0.018641
3.200000	-0.011071	0.147637	0.102620	-0.053131	-0.042576	-0.050278	-0.056599	-0.056030	-0.057001	-0.051114	-0.054500	-0.054429	-0.011003	-0.011076	-0.011093	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997596	-0.019747
3.300000	-0.012174	0.146536	0.101515	-0.054235	-0.043680	-0.051382	-0.057703	-0.057134	-0.058105	-0.052218	-0.055604	-0.055533	-0.011061	-0.010954	-0.011015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997574	-0.020848
3.400000	-0.013282	0.145440	0.100415	-0.055339	-0.044782	-0.052485	-0.058806	-0.058237	-0.059208	-0.053320	-0.056706	-0.056636	-0.011085	-0.010991	-0.011006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997550	-0.021948
3.500000	-0.014389	0.144336	0.099312	-0.056444	-0.045887	-0.053589	-0.059911	-0.059341	-0.060312	-0.054424	-0.057811	-0.057740	-0.011058	-0.011085	-0.011052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997525	-0.023049
3.600000	-0.015493	0.143226	0.098205	-0.057550	-0.046993	-0.054695	-0.061017	-0.060447	-0.061418	-0.055531	-0.058917	-0.058846	-0.011031	-0.011102	-0.011079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997499	-0.024153
3.700000	-0.016596	0.142118	0.097098	-0.058655	-0.048099	-0.055801	-0.062122	-0.061553	-0.062524	-0.056637	-0.060023	-0.059952	-0.011036	-0.011051	-0.011061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.997472	-0.025256
