0.000000	0.013334	0.009262	0.010693	0.017418	0.015151	0.014818	0.004197	0.006036	0.003899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.999933	0.010534
0.100000	0.036434	0.190498	0.173957	0.013801	-0.158054	-0.150311	0.011849	-0.149831	0.011223	0.405370	2.829037	2.142477	-0.042883	-2.654111	-2.483839	0.140202	-2.228242	0.120988	0.992331	-0.002299
0.200000	0.079132	0.412264	0.286487	0.010035	-0.361376	-0.343955	0.030830	-0.291386	0.025200	0.375407	1.075788	-0.041128	-0.022104	-0.945188	-1.017508	0.210558	-0.282572	0.132784	0.967352	-0.016631
0.300000	0.101998	0.384774	0.221592	0.011071	-0.332748	-0.345112	0.047991	-0.226458	0.034706	0.065365	-1.364204	-0.816360	0.045421	1.271828	0.802815	0.112835	1.211510	0.057743	0.972897	-0.010975
0.400000	0.094807	0.230067	0.182674	0.018185	-0.186030	-0.239705	0.052760	-0.127437	0.038846	-0.173260	-1.242657	0.102074	0.085954	1.248524	1.019900	-0.004443	0.496923	0.037627	0.988473	0.007184
0.500000	0.075880	0.193881	0.217437	0.025680	-0.133692	-0.178849	0.051223	-0.136311	0.043404	-0.167457	0.523957	0.393589	0.052840	-0.231010	0.137928	-0.006317	-0.520329	0.051522	0.990901	0.017488
0.600000	0.065722	0.289087	0.235866	0.027758	-0.200506	-0.201377	0.053512	-0.187963	0.047962	-0.030886	1.037234	-0.041096	-0.009277	-0.847129	-0.463323	0.050187	-0.332640	0.033619	0.985315	0.014176
0.700000	0.068139	0.347656	0.221465	0.025209	-0.259636	-0.245914	0.059137	-0.190513	0.049614	0.064087	0.019271	-0.161931	-0.032576	-0.219768	-0.330650	0.048146	0.229219	0.000579	0.980938	0.008090
0.800000	0.075441	0.303800	0.213123	0.022673	-0.245568	-0.258969	0.060995	-0.163306	0.048628	0.068965	-0.717452	-0.004808	-0.014623	0.399806	0.059476	-0.015160	0.206349	-0.017615	0.983199	0.006277
0.900000	0.080182	0.244123	0.214981	0.022244	-0.205950	-0.242897	0.056885	-0.160528	0.046476	0.021411	-0.324570	0.010887	0.003376	0.278163	0.201961	-0.056400	-0.142419	-0.023620	0.986425	0.006204
1.000000	0.079603	0.247756	0.213224	0.022729	-0.200081	-0.228351	0.052158	-0.180756	0.044373	-0.030247	0.335963	-0.034431	0.003857	-0.141810	0.063044	-0.028289	-0.188395	-0.015669	0.986539	0.005632
1.100000	0.075176	0.288179	0.211823	0.022784	-0.221745	-0.230165	0.051950	-0.187993	0.043769	-0.051379	0.350314	0.019163	-0.002691	-0.214571	-0.078132	0.021115	0.056126	0.004236	0.984727	0.005896
1.200000	0.070743	0.303081	0.216459	0.022326	-0.232524	-0.238557	0.054919	-0.174530	0.044915	-0.031216	-0.062735	0.057042	-0.005666	0.013623	-0.066340	0.029330	0.164706	0.015251	0.983933	0.007295
1.300000	0.069612	0.283915	0.219560	0.021737	-0.223122	-0.241242	0.056452	-0.164022	0.046013	0.008650	-0.249928	-0.006657	-0.006053	0.131841	0.010299	-0.001707	0.019072	0.003315	0.984831	0.007573
1.400000	0.071830	0.265620	0.215395	0.021100	-0.214163	-0.238644	0.054824	-0.170503	0.045324	0.030052	-0.079800	-0.063860	-0.006685	0.023383	0.028013	-0.026266	-0.123930	-0.015907	0.985645	0.005624
1.500000	0.074395	0.268203	0.210009	0.020451	-0.218445	-0.237502	0.052294	-0.182166	0.043423	0.016079	0.104352	-0.030802	-0.005859	-0.088760	-0.007632	-0.019659	-0.079700	-0.018418	0.985401	0.003420
1.600000	0.074522	0.279278	0.210077	0.020005	-0.226560	-0.239411	0.051349	-0.183705	0.042202	-0.013222	0.085533	0.027298	-0.002886	-0.050611	-0.023077	0.000438	0.044532	-0.004771	0.984798	0.003082
1.700000	0.072307	0.282282	0.213505	0.019844	-0.226730	-0.240813	0.051954	-0.176663	0.042357	-0.026716	-0.022961	0.030553	-0.000772	0.041501	-0.001721	0.008631	0.073887	0.005916	0.984739	0.004196
1.800000	0.070038	0.277431	0.214837	0.019735	-0.221288	-0.239968	0.052553	-0.172376	0.042921	-0.015435	-0.056111	-0.005344	-0.001959	0.049196	0.014193	0.001754	0.004312	0.003353	0.985107	0.004838
1.900000	0.069483	0.273680	0.213043	0.019393	-0.219367	-0.238991	0.052244	-0.175175	0.042822	0.003650	-0.013843	-0.024893	-0.004861	-0.014064	0.001508	-0.007155	-0.049265	-0.005262	0.985289	0.004105
2.000000	0.070341	0.274145	0.210901	0.018822	-0.222989	-0.239859	0.051369	-0.179734	0.042037	0.010617	0.015705	-0.014598	-0.006093	-0.047027	-0.016926	-0.009067	-0.032071	-0.009176	0.985128	0.002785
2.100000	0.071085	0.275368	0.210290	0.018266	-0.226563	-0.241668	0.050609	-0.180818	0.041212	0.002501	0.004243	0.001096	-0.004680	-0.017221	-0.015449	-0.005750	0.008282	-0.006584	0.984951	0.001993
2.200000	0.070737	0.274902	0.210683	0.017906	-0.226212	-0.242467	0.050212	-0.179186	0.040765	-0.008810	-0.010779	0.004544	-0.002667	0.019781	-0.000095	-0.002502	0.017812	-0.002589	0.984983	0.001944
2.300000	0.069604	0.273930	0.210906	0.017678	-0.224005	-0.241970	0.050027	-0.178175	0.040601	-0.012120	-0.005906	-0.000646	-0.002221	0.017402	0.007445	-0.001588	0.000715	-0.001229	0.985106	0.002078
2.400000	0.068604	0.273846	0.210585	0.017407	-0.223539	-0.241482	0.049837	-0.178850	0.040433	-0.006965	0.002802	-0.005198	-0.003349	-0.008423	0.000579	-0.002392	-0.011569	-0.002402	0.985137	0.001882
